metric,rank,noun,verb,average
novelty,47,ネコ,Xに浸す,3.8
novelty,47,におい,Xですすぐ,3.8
novelty,47,ケーキ,Xですすぐ,3.8
novelty,47,ケーキ,Xに沈む,3.8
novelty,47,ケーキ,Xが流れ出る,3.8
novelty,47,ケーキ,Xが滴る,3.8
novelty,47,労働,Xを汲み取る,3.8
novelty,47,嫉妬,Xを啜る,3.8
novelty,47,嫉妬,Xが流れ出る,3.8
novelty,47,嫉妬,Xを飲む,3.8
novelty,47,安心,Xを浴びせる,3.8
novelty,47,岩,Xですすぐ,3.8
novelty,47,岩,Xが沸騰する,3.8
novelty,47,岩,Xに浮く,3.8
novelty,47,岩,Xに浸す,3.8
novelty,47,岩,Xに浸る,3.8
novelty,47,岩,Xが淀む,3.8
novelty,47,岩,Xが濁る,3.8
novelty,47,希望,Xですすぐ,3.8
novelty,47,快楽,Xですすぐ,3.8
novelty,47,快楽,Xが濁る,3.8
novelty,47,怒り,Xを垂らす,3.8
novelty,47,怒り,Xに浸す,3.8
novelty,47,愛,Xですすぐ,3.8
novelty,47,感情,Xを啜る,3.8
novelty,47,憎悪,Xを垂らす,3.8
novelty,47,憎悪,Xに浮く,3.8
novelty,47,憎悪,Xが濁る,3.8
novelty,47,時間,Xですすぐ,3.8
novelty,47,時間,Xを啜る,3.8
novelty,47,時間,Xに沈む,3.8
novelty,47,時間,Xに浮く,3.8
novelty,47,時間,Xが濁る,3.8
novelty,47,楽しさ,Xを啜る,3.8
novelty,47,楽しさ,Xに沈む,3.8
novelty,47,楽しさ,Xが流れる,3.8
novelty,47,楽しさ,Xを飲む,3.8
novelty,47,理解,Xがしみる,3.8
novelty,47,理解,Xを垂らす,3.8
novelty,47,理解,Xが澄む,3.8
novelty,47,睡眠,Xに沈む,3.8
novelty,47,睡眠,Xに浸す,3.8
novelty,47,睡眠,Xが澄む,3.8
novelty,47,空気,Xがほとばしる,3.8
novelty,47,空気,Xを垂らす,3.8
novelty,47,空気,Xが滴る,3.8
novelty,47,絶望,Xに浸す,3.8
novelty,47,羞恥心,Xに浮く,3.8
novelty,47,言葉,Xを啜る,3.8
novelty,47,金銭,Xが滴る,3.8
novelty,47,金銭,Xが澄む,3.8
novelty,47,音,Xを飲む,3.8
novelty,102,アリ,Xがほとばしる,3.7
novelty,102,アリ,Xを汲み取る,3.7
novelty,102,アリ,Xに浸す,3.7
novelty,102,ネコ,Xを啜る,3.7
novelty,102,ネコ,Xが沸騰する,3.7
novelty,102,ネコ,Xを注ぐ,3.7
novelty,102,ネコ,Xが淀む,3.7
novelty,102,ネコ,Xが満ちる,3.7
novelty,102,ネコ,Xが漏れる,3.7
novelty,102,ネコ,Xに漬かる,3.7
novelty,102,ケーキ,Xがほとばしる,3.7
novelty,102,ケーキ,Xを垂らす,3.7
novelty,102,ケーキ,Xに浮く,3.7
novelty,102,ケーキ,Xが満ちる,3.7
novelty,102,ケーキ,Xが滲む,3.7
novelty,102,ケーキ,Xに漬かる,3.7
novelty,102,ケーキ,Xが濁る,3.7
novelty,102,不満,Xをかける,3.7
novelty,102,光,Xですすぐ,3.7
novelty,102,光,Xを搾り出す,3.7
novelty,102,光,Xを撒く,3.7
novelty,102,労働,Xを垂らす,3.7
novelty,102,労働,Xが満ちる,3.7
novelty,102,勇気,Xを垂らす,3.7
novelty,102,勇気,Xを撒き散らす,3.7
novelty,102,勇気,Xが流れる,3.7
novelty,102,勇気,Xに浸す,3.7
novelty,102,勇気,Xが澄む,3.7
novelty,102,勇気,Xが濁る,3.7
novelty,102,岩,Xを汲み取る,3.7
novelty,102,岩,Xを注ぐ,3.7
novelty,102,希望,Xを垂らす,3.7
novelty,102,希望,Xに沈む,3.7
novelty,102,希望,Xが流れ出る,3.7
novelty,102,希望,Xに浸す,3.7
novelty,102,快楽,Xをかける,3.7
novelty,102,快楽,Xが淀む,3.7
novelty,102,怒り,Xですすぐ,3.7
novelty,102,怒り,Xに浮く,3.7
novelty,102,恐怖,Xをかける,3.7
novelty,102,悲しみ,Xを垂らす,3.7
novelty,102,情報,Xですすぐ,3.7
novelty,102,情報,Xが澄む,3.7
novelty,102,愛,Xを垂らす,3.7
novelty,102,時間,Xがほとばしる,3.7
novelty,102,時間,Xが滲む,3.7
novelty,102,理解,Xですすぐ,3.7
novelty,102,理解,Xを撒く,3.7
novelty,102,理解,Xに浮く,3.7
novelty,102,理解,Xが滴る,3.7
novelty,102,理解,Xに漬かる,3.7
novelty,102,睡眠,Xがほとばしる,3.7
novelty,102,睡眠,Xが滴る,3.7
novelty,102,砂,Xに浮く,3.7
novelty,102,空気,Xをかける,3.7
novelty,102,絶望,Xを垂らす,3.7
novelty,102,絶望,Xに浮く,3.7
novelty,102,絶望,Xが淀む,3.7
novelty,102,絶望,Xが濁る,3.7
novelty,102,羞恥心,Xですすぐ,3.7
novelty,102,羞恥心,Xをかける,3.7
novelty,102,羞恥心,Xが流れる,3.7
novelty,102,金銭,Xがしみる,3.7
novelty,102,金銭,Xですすぐ,3.7
novelty,102,金銭,Xがほとばしる,3.7
novelty,167,アリ,Xがこぼれる,3.6
novelty,167,アリ,Xを撒き散らす,3.6
novelty,167,アリ,Xを注ぐ,3.6
novelty,167,アリ,Xを浴びせる,3.6
novelty,167,アリ,Xが滴る,3.6
novelty,167,アリ,Xに漬かる,3.6
novelty,167,ネコ,Xを撒く,3.6
novelty,167,ネコ,Xが滲む,3.6
novelty,167,ネコ,Xが滴る,3.6
novelty,167,におい,Xに沈む,3.6
novelty,167,ケーキ,Xを注ぐ,3.6
novelty,167,ケーキ,Xが澄む,3.6
novelty,167,不満,Xですすぐ,3.6
novelty,167,不満,Xに浮く,3.6
novelty,167,不満,Xが淀む,3.6
novelty,167,不満,Xが濁る,3.6
novelty,167,光,Xに浮く,3.6
novelty,167,光,Xに浸す,3.6
novelty,167,労働,Xがこぼれる,3.6
novelty,167,労働,Xを撒き散らす,3.6
novelty,167,労働,Xが流れる,3.6
novelty,167,勇気,Xですすぐ,3.6
novelty,167,勇気,Xを撒く,3.6
novelty,167,勇気,Xに溺れる,3.6
novelty,167,声,Xを啜る,3.6
novelty,167,声,Xが沸騰する,3.6
novelty,167,嫉妬,Xが澄む,3.6
novelty,167,安心,Xですすぐ,3.6
novelty,167,安心,Xを搾り出す,3.6
novelty,167,安心,Xが沸騰する,3.6
novelty,167,安心,Xが流れる,3.6
novelty,167,安心,Xに浮く,3.6
novelty,167,安心,Xを飲む,3.6
novelty,167,岩,Xを垂らす,3.6
novelty,167,岩,Xを撒く,3.6
novelty,167,岩,Xが滲む,3.6
novelty,167,岩,Xが滴る,3.6
novelty,167,岩,Xに漬かる,3.6
novelty,167,快楽,Xが滴る,3.6
novelty,167,快楽,Xが澄む,3.6
novelty,167,恐怖,Xが淀む,3.6
novelty,167,恐怖,Xが澄む,3.6
novelty,167,悲しみ,Xですすぐ,3.6
novelty,167,意図,Xですすぐ,3.6
novelty,167,意図,Xがこぼれる,3.6
novelty,167,意図,Xを撒く,3.6
novelty,167,愛,Xを啜る,3.6
novelty,167,愛,Xが流れる,3.6
novelty,167,憎悪,Xをかける,3.6
novelty,167,憎悪,Xが淀む,3.6
novelty,167,憎悪,Xを飲む,3.6
novelty,167,時間,Xを浴びせる,3.6
novelty,167,時間,Xが澄む,3.6
novelty,167,時間,Xを飲む,3.6
novelty,167,楽しさ,Xが滴る,3.6
novelty,167,楽しさ,Xが漏れる,3.6
novelty,167,気持ち,Xですすぐ,3.6
novelty,167,気持ち,Xを撒く,3.6
novelty,167,理解,Xをかける,3.6
novelty,167,睡眠,Xをかける,3.6
novelty,167,睡眠,Xを啜る,3.6
novelty,167,睡眠,Xを垂らす,3.6
novelty,167,睡眠,Xが沸騰する,3.6
novelty,167,睡眠,Xが渦巻く,3.6
novelty,167,睡眠,Xを飲む,3.6
novelty,167,砂,Xが沸騰する,3.6
novelty,167,空気,Xを啜る,3.6
novelty,167,空気,Xに沈む,3.6
novelty,167,空気,Xが沸騰する,3.6
novelty,167,絶望,Xですすぐ,3.6
novelty,167,絶望,Xが沸騰する,3.6
novelty,167,絶望,Xを注ぐ,3.6
novelty,167,羞恥心,Xを搾り出す,3.6
novelty,167,羞恥心,Xを撒き散らす,3.6
novelty,167,羞恥心,Xが溜まる,3.6
novelty,167,金銭,Xを垂らす,3.6
novelty,167,金銭,Xが沸騰する,3.6
novelty,167,金銭,Xに浮く,3.6
novelty,167,金銭,Xに浸す,3.6
novelty,246,アリ,Xを啜る,3.5
novelty,246,アリ,Xに浸る,3.5
novelty,246,アリ,Xが淀む,3.5
novelty,246,アリ,Xが満ちる,3.5
novelty,246,アリ,Xが澄む,3.5
novelty,246,ネコ,Xを垂らす,3.5
novelty,246,ネコ,Xが流れる,3.5
novelty,246,ネコ,Xに浮く,3.5
novelty,246,ネコ,Xを浴びせる,3.5
novelty,246,ケーキ,Xを浴びせる,3.5
novelty,246,ケーキ,Xが淀む,3.5
novelty,246,不安,Xを垂らす,3.5
novelty,246,不満,Xに溺れる,3.5
novelty,246,光,Xが沸騰する,3.5
novelty,246,労働,Xをかける,3.5
novelty,246,労働,Xが沸騰する,3.5
novelty,246,労働,Xが流れ出る,3.5
novelty,246,労働,Xを浴びせる,3.5
novelty,246,労働,Xが渦巻く,3.5
novelty,246,勇気,Xを啜る,3.5
novelty,246,勇気,Xに浮く,3.5
novelty,246,勇気,Xに浸る,3.5
novelty,246,勇気,Xが溜まる,3.5
novelty,246,勇気,Xに漬かる,3.5
novelty,246,喜び,Xをかける,3.5
novelty,246,喜び,Xを啜る,3.5
novelty,246,喜び,Xに沈む,3.5
novelty,246,喜び,Xを飲む,3.5
novelty,246,声,Xを垂らす,3.5
novelty,246,声,Xに浸す,3.5
novelty,246,嫉妬,Xがしみる,3.5
novelty,246,嫉妬,Xですすぐ,3.5
novelty,246,嫉妬,Xをかける,3.5
novelty,246,安心,Xがしみる,3.5
novelty,246,安心,Xを啜る,3.5
novelty,246,安心,Xが渦巻く,3.5
novelty,246,安心,Xが濁る,3.5
novelty,246,岩,Xをかける,3.5
novelty,246,岩,Xに沈む,3.5
novelty,246,岩,Xを浴びせる,3.5
novelty,246,岩,Xが溢れる,3.5
novelty,246,希望,Xが滴る,3.5
novelty,246,快楽,Xを垂らす,3.5
novelty,246,快楽,Xを撒く,3.5
novelty,246,怒り,Xが澄む,3.5
novelty,246,恐怖,Xですすぐ,3.5
novelty,246,恐怖,Xがこぼれる,3.5
novelty,246,悲しみ,Xを撒く,3.5
novelty,246,悲しみ,Xに浮く,3.5
novelty,246,悲しみ,Xが澄む,3.5
novelty,246,悲しみ,Xが濁る,3.5
novelty,246,情報,Xをかける,3.5
novelty,246,情報,Xを啜る,3.5
novelty,246,情熱,Xに沈む,3.5
novelty,246,意図,Xを垂らす,3.5
novelty,246,意図,Xを撒き散らす,3.5
novelty,246,意図,Xを注ぐ,3.5
novelty,246,意図,Xを浴びせる,3.5
novelty,246,意図,Xが溜まる,3.5
novelty,246,憎悪,Xに漬かる,3.5
novelty,246,時間,Xがしみる,3.5
novelty,246,時間,Xを撒き散らす,3.5
novelty,246,時間,Xに漬かる,3.5
novelty,246,気持ち,Xに浸す,3.5
novelty,246,気持ち,Xに漬かる,3.5
novelty,246,理解,Xがほとばしる,3.5
novelty,246,理解,Xに浸す,3.5
novelty,246,睡眠,Xがしみる,3.5
novelty,246,睡眠,Xを搾り出す,3.5
novelty,246,睡眠,Xを汲み取る,3.5
novelty,246,砂,Xがしみる,3.5
novelty,246,砂,Xがほとばしる,3.5
novelty,246,砂,Xを搾り出す,3.5
novelty,246,絶望,Xを啜る,3.5
novelty,246,絶望,Xが漏れる,3.5
novelty,246,絶望,Xが澄む,3.5
novelty,246,羞恥心,Xがこぼれる,3.5
novelty,246,羞恥心,Xを垂らす,3.5
novelty,246,羞恥心,Xを注ぐ,3.5
novelty,246,羞恥心,Xに浸す,3.5
novelty,246,羞恥心,Xが澄む,3.5
novelty,246,金銭,Xに漬かる,3.5
novelty,246,音,Xが沸騰する,3.5
novelty,329,アリ,Xを搾り出す,3.4
novelty,329,アリ,Xが沸騰する,3.4
novelty,329,アリ,Xに浮く,3.4
novelty,329,ネコ,Xですすぐ,3.4
novelty,329,ネコ,Xをかける,3.4
novelty,329,ネコ,Xを飲む,3.4
novelty,329,におい,Xを搾り出す,3.4
novelty,329,におい,Xを注ぐ,3.4
novelty,329,ケーキ,Xがしみる,3.4
novelty,329,ケーキ,Xに浸す,3.4
novelty,329,ケーキ,Xが渦巻く,3.4
novelty,329,ケーキ,Xが溢れる,3.4
novelty,329,不安,Xですすぐ,3.4
novelty,329,不安,Xを啜る,3.4
novelty,329,不安,Xを搾り出す,3.4
novelty,329,不安,Xが濁る,3.4
novelty,329,不安,Xを飲む,3.4
novelty,329,不満,Xを啜る,3.4
novelty,329,光,Xを汲み取る,3.4
novelty,329,労働,Xが溢れる,3.4
novelty,329,労働,Xが漏れる,3.4
novelty,329,勇気,Xに沈む,3.4
novelty,329,勇気,Xが滴る,3.4
novelty,329,喜び,Xが漏れる,3.4
novelty,329,嫉妬,Xを垂らす,3.4
novelty,329,嫉妬,Xを汲み取る,3.4
novelty,329,安心,Xをかける,3.4
novelty,329,安心,Xがほとばしる,3.4
novelty,329,安心,Xを垂らす,3.4
novelty,329,安心,Xが漏れる,3.4
novelty,329,岩,Xを搾り出す,3.4
novelty,329,岩,Xが渦巻く,3.4
novelty,329,岩,Xに溺れる,3.4
novelty,329,岩,Xが澄む,3.4
novelty,329,希望,Xがしみる,3.4
novelty,329,希望,Xが流れる,3.4
novelty,329,希望,Xに浮く,3.4
novelty,329,希望,Xに溺れる,3.4
novelty,329,快楽,Xに浸す,3.4
novelty,329,快楽,Xが漏れる,3.4
novelty,329,怒り,Xがしみる,3.4
novelty,329,怒り,Xが滴る,3.4
novelty,329,怒り,Xに漬かる,3.4
novelty,329,恐怖,Xを垂らす,3.4
novelty,329,情報,Xがしみる,3.4
novelty,329,情熱,Xが澄む,3.4
novelty,329,意図,Xに浮く,3.4
novelty,329,意図,Xに浸る,3.4
novelty,329,意図,Xに漬かる,3.4
novelty,329,愛,Xが沸騰する,3.4
novelty,329,愛,Xを飲む,3.4
novelty,329,憎悪,Xが流れる,3.4
novelty,329,憎悪,Xに浸す,3.4
novelty,329,憎悪,Xが澄む,3.4
novelty,329,楽しさ,Xが濁る,3.4
novelty,329,気持ち,Xを垂らす,3.4
novelty,329,泥,Xが満ちる,3.4
novelty,329,理解,Xがこぼれる,3.4
novelty,329,理解,Xを啜る,3.4
novelty,329,理解,Xを撒き散らす,3.4
novelty,329,理解,Xが流れる,3.4
novelty,329,理解,Xが流れ出る,3.4
novelty,329,理解,Xが濁る,3.4
novelty,329,睡眠,Xを撒き散らす,3.4
novelty,329,睡眠,Xが濁る,3.4
novelty,329,砂,Xに浸る,3.4
novelty,329,砂,Xが滲む,3.4
novelty,329,空気,Xですすぐ,3.4
novelty,329,空気,Xに浸す,3.4
novelty,329,絶望,Xをかける,3.4
novelty,329,絶望,Xがほとばしる,3.4
novelty,329,絶望,Xを搾り出す,3.4
novelty,329,絶望,Xが流れ出る,3.4
novelty,329,絶望,Xを飲む,3.4
novelty,329,羞恥心,Xが沸騰する,3.4
novelty,329,羞恥心,Xが濁る,3.4
novelty,329,金銭,Xが淀む,3.4
novelty,329,金銭,Xが漏れる,3.4
novelty,329,音,Xを撒く,3.4
novelty,329,音,Xに浮く,3.4
novelty,329,音,Xに浸す,3.4
novelty,329,音,Xが湧く,3.4
novelty,411,アリ,Xですすぐ,3.3
novelty,411,アリ,Xに沈む,3.3
novelty,411,アリ,Xが滲む,3.3
novelty,411,ネコ,Xが湧く,3.3
novelty,411,におい,Xに溺れる,3.3
novelty,411,ケーキ,Xをかける,3.3
novelty,411,ケーキ,Xを汲み取る,3.3
novelty,411,ケーキ,Xに浸る,3.3
novelty,411,ケーキ,Xが湧く,3.3
novelty,411,不満,Xに浸る,3.3
novelty,411,光,Xを啜る,3.3
novelty,411,光,Xを垂らす,3.3
novelty,411,労働,Xが溜まる,3.3
novelty,411,労働,Xに漬かる,3.3
novelty,411,勇気,Xがこぼれる,3.3
novelty,411,勇気,Xを浴びせる,3.3
novelty,411,勇気,Xが淀む,3.3
novelty,411,喜び,Xが溜まる,3.3
novelty,411,声,Xですすぐ,3.3
novelty,411,声,Xが滴る,3.3
novelty,411,嫉妬,Xが沸騰する,3.3
novelty,411,嫉妬,Xを注ぐ,3.3
novelty,411,嫉妬,Xに浸す,3.3
novelty,411,安心,Xを撒き散らす,3.3
novelty,411,安心,Xが滴る,3.3
novelty,411,岩,Xがほとばしる,3.3
novelty,411,岩,Xが湧く,3.3
novelty,411,希望,Xを啜る,3.3
novelty,411,希望,Xが沸騰する,3.3
novelty,411,快楽,Xが流れる,3.3
novelty,411,快楽,Xが滲む,3.3
novelty,411,怒り,Xが淀む,3.3
novelty,411,怒り,Xが濁る,3.3
novelty,411,恐怖,Xを啜る,3.3
novelty,411,恐怖,Xが沸騰する,3.3
novelty,411,恐怖,Xが流れる,3.3
novelty,411,恐怖,Xが流れ出る,3.3
novelty,411,恐怖,Xに浮く,3.3
novelty,411,恐怖,Xに浸す,3.3
novelty,411,恐怖,Xを飲む,3.3
novelty,411,悲しみ,Xに浸す,3.3
novelty,411,情報,Xを垂らす,3.3
novelty,411,情報,Xに浮く,3.3
novelty,411,情熱,Xですすぐ,3.3
novelty,411,情熱,Xを垂らす,3.3
novelty,411,情熱,Xに浸す,3.3
novelty,411,意図,Xを啜る,3.3
novelty,411,意図,Xが沸騰する,3.3
novelty,411,意図,Xに浸す,3.3
novelty,411,意図,Xが滴る,3.3
novelty,411,憎悪,Xがしみる,3.3
novelty,411,憎悪,Xを啜る,3.3
novelty,411,憎悪,Xを搾り出す,3.3
novelty,411,時間,Xに浸す,3.3
novelty,411,時間,Xが淀む,3.3
novelty,411,楽しさ,Xを撒く,3.3
novelty,411,楽しさ,Xを浴びせる,3.3
novelty,411,泥,Xがほとばしる,3.3
novelty,411,泥,Xが沸騰する,3.3
novelty,411,理解,Xを浴びせる,3.3
novelty,411,睡眠,Xがこぼれる,3.3
novelty,411,睡眠,Xが満ちる,3.3
novelty,411,睡眠,Xが溢れる,3.3
novelty,411,砂,Xに浸す,3.3
novelty,411,砂,Xが濁る,3.3
novelty,411,空気,Xを撒く,3.3
novelty,411,絶望,Xがしみる,3.3
novelty,411,絶望,Xがこぼれる,3.3
novelty,411,絶望,Xを撒く,3.3
novelty,411,絶望,Xが流れる,3.3
novelty,411,羞恥心,Xを撒く,3.3
novelty,411,羞恥心,Xが淀む,3.3
novelty,411,羞恥心,Xが漏れる,3.3
novelty,411,言葉,Xに浮く,3.3
novelty,411,金銭,Xが濁る,3.3
novelty,411,金銭,Xを飲む,3.3
novelty,411,音,Xですすぐ,3.3
novelty,411,音,Xに沈む,3.3
novelty,489,アリ,Xが溢れる,3.2
novelty,489,アリ,Xが濁る,3.2
novelty,489,アリ,Xを飲む,3.2
novelty,489,におい,Xをかける,3.2
novelty,489,におい,Xが沸騰する,3.2
novelty,489,ケーキ,Xを搾り出す,3.2
novelty,489,ケーキ,Xを撒く,3.2
novelty,489,ケーキ,Xが沸騰する,3.2
novelty,489,ケーキ,Xが溜まる,3.2
novelty,489,ケーキ,Xが漏れる,3.2
novelty,489,不安,Xが滴る,3.2
novelty,489,不安,Xに漬かる,3.2
novelty,489,光,Xをかける,3.2
novelty,489,労働,Xに沈む,3.2
novelty,489,労働,Xが滲む,3.2
novelty,489,勇気,Xが渦巻く,3.2
novelty,489,喜び,Xを撒き散らす,3.2
novelty,489,喜び,Xが澄む,3.2
novelty,489,嫉妬,Xに沈む,3.2
novelty,489,嫉妬,Xに浮く,3.2
novelty,489,嫉妬,Xを浴びせる,3.2
novelty,489,嫉妬,Xに浸る,3.2
novelty,489,嫉妬,Xに漬かる,3.2
novelty,489,安心,Xがこぼれる,3.2
novelty,489,安心,Xを汲み取る,3.2
novelty,489,安心,Xが流れ出る,3.2
novelty,489,安心,Xに浸す,3.2
novelty,489,岩,Xがしみる,3.2
novelty,489,岩,Xが漏れる,3.2
novelty,489,快楽,Xに浮く,3.2
novelty,489,快楽,Xが溜まる,3.2
novelty,489,快楽,Xに漬かる,3.2
novelty,489,怒り,Xをかける,3.2
novelty,489,怒り,Xがこぼれる,3.2
novelty,489,情熱,Xを撒く,3.2
novelty,489,愛,Xを搾り出す,3.2
novelty,489,愛,Xが澄む,3.2
novelty,489,感情,Xですすぐ,3.2
novelty,489,感情,Xをかける,3.2
novelty,489,憎悪,Xがこぼれる,3.2
novelty,489,憎悪,Xが滴る,3.2
novelty,489,楽しさ,Xを搾り出す,3.2
novelty,489,気持ち,Xを啜る,3.2
novelty,489,理解,Xに浸る,3.2
novelty,489,理解,Xが淀む,3.2
novelty,489,理解,Xが溜まる,3.2
novelty,489,理解,Xが滲む,3.2
novelty,489,睡眠,Xを撒く,3.2
novelty,489,睡眠,Xを注ぐ,3.2
novelty,489,睡眠,Xを浴びせる,3.2
novelty,489,砂,Xを啜る,3.2
novelty,489,砂,Xが淀む,3.2
novelty,489,砂,Xが湧く,3.2
novelty,489,砂,Xが滴る,3.2
novelty,489,砂,Xを飲む,3.2
novelty,489,絶望,Xを浴びせる,3.2
novelty,489,羞恥心,Xに浸る,3.2
novelty,489,金銭,Xを啜る,3.2
novelty,489,音,Xを注ぐ,3.2
novelty,548,ネコ,Xがこぼれる,3.1
novelty,548,におい,Xを垂らす,3.1
novelty,548,におい,Xが滲む,3.1
novelty,548,におい,Xを飲む,3.1
novelty,548,不安,Xがしみる,3.1
novelty,548,不安,Xが沸騰する,3.1
novelty,548,不安,Xに浸す,3.1
novelty,548,不安,Xが淀む,3.1
novelty,548,不安,Xが澄む,3.1
novelty,548,不満,Xが流れる,3.1
novelty,548,光,Xに沈む,3.1
novelty,548,労働,Xを撒く,3.1
novelty,548,労働,Xが澄む,3.1
novelty,548,労働,Xが濁る,3.1
novelty,548,勇気,Xをかける,3.1
novelty,548,勇気,Xが沸騰する,3.1
novelty,548,喜び,Xを垂らす,3.1
novelty,548,喜び,Xを注ぐ,3.1
novelty,548,喜び,Xが流れる,3.1
novelty,548,喜び,Xに浮く,3.1
novelty,548,喜び,Xが淀む,3.1
novelty,548,声,Xを撒く,3.1
novelty,548,声,Xが溜まる,3.1
novelty,548,声,Xに漬かる,3.1
novelty,548,嫉妬,Xを搾り出す,3.1
novelty,548,嫉妬,Xが流れる,3.1
novelty,548,安心,Xが淀む,3.1
novelty,548,安心,Xが溜まる,3.1
novelty,548,岩,Xが満ちる,3.1
novelty,548,快楽,Xがしみる,3.1
novelty,548,快楽,Xを撒き散らす,3.1
novelty,548,恐怖,Xが滴る,3.1
novelty,548,悲しみ,Xを啜る,3.1
novelty,548,悲しみ,Xを注ぐ,3.1
novelty,548,悲しみ,Xが流れる,3.1
novelty,548,悲しみ,Xを浴びせる,3.1
novelty,548,悲しみ,Xが滴る,3.1
novelty,548,情報,Xに浸す,3.1
novelty,548,情熱,Xを啜る,3.1
novelty,548,情熱,Xが淀む,3.1
novelty,548,情熱,Xが溜まる,3.1
novelty,548,情熱,Xが滴る,3.1
novelty,548,意図,Xをかける,3.1
novelty,548,意図,Xに沈む,3.1
novelty,548,意図,Xが澄む,3.1
novelty,548,愛,Xに浮く,3.1
novelty,548,楽しさ,Xが沸騰する,3.1
novelty,548,楽しさ,Xに浮く,3.1
novelty,548,楽しさ,Xが淀む,3.1
novelty,548,楽しさ,Xが溜まる,3.1
novelty,548,気持ち,Xをかける,3.1
novelty,548,油,Xを啜る,3.1
novelty,548,油,Xに沈む,3.1
novelty,548,泥,Xが澄む,3.1
novelty,548,理解,Xが渦巻く,3.1
novelty,548,理解,Xが満ちる,3.1
novelty,548,理解,Xが溢れる,3.1
novelty,548,理解,Xに溺れる,3.1
novelty,548,理解,Xを飲む,3.1
novelty,548,睡眠,Xが湧く,3.1
novelty,548,睡眠,Xが漏れる,3.1
novelty,548,砂,Xが渦巻く,3.1
novelty,548,空気,Xを汲み取る,3.1
novelty,548,絶望,Xが湧く,3.1
novelty,548,羞恥心,Xがしみる,3.1
novelty,548,羞恥心,Xを啜る,3.1
novelty,548,羞恥心,Xに沈む,3.1
novelty,548,羞恥心,Xが滴る,3.1
novelty,548,金銭,Xが満ちる,3.1
novelty,548,音,Xを垂らす,3.1
novelty,618,アリ,Xを垂らす,3.0
novelty,618,アリ,Xが溜まる,3.0
novelty,618,ネコ,Xが渦巻く,3.0
novelty,618,ケーキ,Xに溺れる,3.0
novelty,618,不安,Xを注ぐ,3.0
novelty,618,不満,Xを注ぐ,3.0
novelty,618,不満,Xに浸す,3.0
novelty,618,光,Xがしみる,3.0
novelty,618,光,Xが滴る,3.0
novelty,618,光,Xに漬かる,3.0
novelty,618,労働,Xがほとばしる,3.0
novelty,618,労働,Xを搾り出す,3.0
novelty,618,労働,Xに浸す,3.0
novelty,618,勇気,Xがしみる,3.0
novelty,618,勇気,Xが滲む,3.0
novelty,618,勇気,Xを飲む,3.0
novelty,618,声,Xに浮く,3.0
novelty,618,嫉妬,Xが漏れる,3.0
novelty,618,安心,Xを撒く,3.0
novelty,618,安心,Xに沈む,3.0
novelty,618,安心,Xが溢れる,3.0
novelty,618,希望,Xを搾り出す,3.0
novelty,618,希望,Xに漬かる,3.0
novelty,618,希望,Xが澄む,3.0
novelty,618,希望,Xが濁る,3.0
novelty,618,快楽,Xがこぼれる,3.0
novelty,618,快楽,Xがほとばしる,3.0
novelty,618,快楽,Xを浴びせる,3.0
novelty,618,快楽,Xを飲む,3.0
